consulta,plano,tentativa,tempo
avanc_19,baseline,20,0.015397100010886788
avanc_20,baseline,1,0.018372599966824055
avanc_20,baseline,2,0.01868440001271665
avanc_20,baseline,3,0.01790669996989891
avanc_20,baseline,4,0.018360699992626905
avanc_20,baseline,5,0.017639100027736276
avanc_20,baseline,6,0.01880740001797676
avanc_20,baseline,7,0.018093799997586757
avanc_20,baseline,8,0.01831539999693632
avanc_20,baseline,9,0.01786379999248311
avanc_20,baseline,10,0.019959099998231977
avanc_20,baseline,11,0.01951119996374473
avanc_20,baseline,12,0.02030249999370426
avanc_20,baseline,13,0.021242699993308634
avanc_20,baseline,14,0.02462740003829822
avanc_20,baseline,15,0.019409700005780905
avanc_20,baseline,16,0.026507000031415373
avanc_20,baseline,17,0.01924140000483021
avanc_20,baseline,18,0.020473900018259883
avanc_20,baseline,19,0.02474449999863282
avanc_20,baseline,20,0.019926800043322146
inter_01,plano1,1,0.035806800005957484
inter_01,plano1,2,0.023829100013244897
inter_01,plano1,3,0.022028099978342652
inter_01,plano1,4,0.021351699950173497
inter_01,plano1,5,0.024832300026901066
inter_01,plano1,6,0.01997670001583174
inter_01,plano1,7,0.02481829997850582
inter_01,plano1,8,0.02482430002419278
inter_01,plano1,9,0.020609800005331635
inter_01,plano1,10,0.02680809999583289
inter_01,plano1,11,0.020267600018996745
inter_01,plano1,12,0.026229899958707392
inter_01,plano1,13,0.02003590000094846
inter_01,plano1,14,0.0248210999998264
inter_01,plano1,15,0.0213586000027135
inter_01,plano1,16,0.02141509996727109
inter_01,plano1,17,0.025148099986836314
inter_01,plano1,18,0.019933000032324344
inter_01,plano1,19,0.027677499980200082
inter_01,plano1,20,0.020771800016518682
inter_02,plano1,1,0.06476280000060797
inter_02,plano1,2,0.0458261999883689
inter_02,plano1,3,0.04655899998033419
inter_02,plano1,4,0.05146210000384599
inter_02,plano1,5,0.04779829998733476
inter_02,plano1,6,0.048000400012824684
inter_02,plano1,7,0.050400399952195585
inter_02,plano1,8,0.05000079999445006
inter_02,plano1,9,0.045167399977799505
inter_02,plano1,10,0.044491800013929605
inter_02,plano1,11,0.04754130000947043
inter_02,plano1,12,0.04793259996222332
inter_02,plano1,13,0.05151089996797964
inter_02,plano1,14,0.04809009999735281
inter_02,plano1,15,0.05291739996755496
inter_02,plano1,16,0.04991909995442256
inter_02,plano1,17,0.05011780001223087
inter_02,plano1,18,0.050203600025270134
inter_02,plano1,19,0.06564319995231926
inter_02,plano1,20,0.0486248999950476
inter_03,plano1,1,0.017673700000159442
inter_03,plano1,2,0.016903799958527088
inter_03,plano1,3,0.01777460001176223
inter_03,plano1,4,0.017035899974871427
inter_03,plano1,5,0.016777200042270124
inter_03,plano1,6,0.021068100002594292
inter_03,plano1,7,0.01630379998823628
inter_03,plano1,8,0.020591799984686077
inter_03,plano1,9,0.01667120005004108
inter_03,plano1,10,0.020615299989003688
inter_03,plano1,11,0.017086400010157377
inter_03,plano1,12,0.0162887999904342
inter_03,plano1,13,0.015722099982667714
inter_03,plano1,14,0.016693699988536537
inter_03,plano1,15,0.016114499943796545
inter_03,plano1,16,0.019485099997837096
inter_03,plano1,17,0.01620010001352057
inter_03,plano1,18,0.01639549998799339
inter_03,plano1,19,0.01943719998234883
inter_03,plano1,20,0.016572299995459616
inter_04,plano1,1,0.038404100050684065
inter_04,plano1,2,0.03397780004888773
inter_04,plano1,3,0.033640299981925637
inter_04,plano1,4,0.03211540001211688
inter_04,plano1,5,0.031757700024172664
inter_04,plano1,6,0.03368250001221895
inter_04,plano1,7,0.030408999999053776
inter_04,plano1,8,0.03631450003013015
inter_04,plano1,9,0.04047329997410998
inter_04,plano1,10,0.03562219999730587
inter_04,plano1,11,0.03364480001619086
inter_04,plano1,12,0.033954599988646805
inter_04,plano1,13,0.03215990000171587
inter_04,plano1,14,0.03293119999580085
inter_04,plano1,15,0.03047380002681166
inter_04,plano1,16,0.03486339998198673
inter_04,plano1,17,0.03222139994613826
inter_04,plano1,18,0.035512000031303614
inter_04,plano1,19,0.03398770000785589
inter_04,plano1,20,0.0325287000159733
inter_05,plano1,1,0.05045490001793951
inter_05,plano1,2,0.05469670001184568
inter_05,plano1,3,0.04821149999042973
inter_05,plano1,4,0.05426119995536283
inter_05,plano1,5,0.05398710002191365
inter_05,plano1,6,0.04908140003681183
inter_05,plano1,7,0.05227069999091327
inter_05,plano1,8,0.051765199983492494
inter_05,plano1,9,0.05021860002307221
inter_05,plano1,10,0.05405059998156503
inter_05,plano1,11,0.050704200053587556
inter_05,plano1,12,0.051758899993728846
inter_05,plano1,13,0.051531000004615635
inter_05,plano1,14,0.048747099994216114
inter_05,plano1,15,0.05164139997214079
inter_05,plano1,16,0.052291300031356514
inter_05,plano1,17,0.04879790003178641
inter_05,plano1,18,0.05293190001975745
inter_05,plano1,19,0.05607480002800003
inter_05,plano1,20,0.053414100024383515
inter_06,plano1,1,0.07089829997858033
inter_06,plano1,2,0.07185110001591966
inter_06,plano1,3,0.07117080001626164
inter_06,plano1,4,0.06748620001599193
inter_06,plano1,5,0.06983240001136437
inter_06,plano1,6,0.06836159998783842
inter_06,plano1,7,0.07414959999732673
inter_06,plano1,8,0.06929150002542883
inter_06,plano1,9,0.07138439995469525
inter_06,plano1,10,0.06662970001343638
inter_06,plano1,11,0.06604560004780069
inter_06,plano1,12,0.07447059999685735
inter_06,plano1,13,0.06891140004154295
inter_06,plano1,14,0.07090669998433441
inter_06,plano1,15,0.06567949999589473
inter_06,plano1,16,0.0709198999684304
inter_06,plano1,17,0.06542860000627115
inter_06,plano1,18,0.07323720003478229
inter_06,plano1,19,0.0656584000098519
inter_06,plano1,20,0.0676067000022158
inter_07,plano1,1,0.016844599973410368
inter_07,plano1,2,0.017861699976492673
inter_07,plano1,3,0.06518090004101396
inter_07,plano1,4,0.017215600004419684
inter_07,plano1,5,0.015505900024436414
inter_07,plano1,6,0.017347299959510565
inter_07,plano1,7,0.015812500030733645
inter_07,plano1,8,0.016335599997546524
inter_07,plano1,9,0.01566949998959899
inter_07,plano1,10,0.015477299981284887
inter_07,plano1,11,0.015051900001708418
inter_07,plano1,12,0.016505999956279993
inter_07,plano1,13,0.01827429997501895
inter_07,plano1,14,0.016664099995978177
inter_07,plano1,15,0.015928500040899962
inter_07,plano1,16,0.02233369997702539
inter_07,plano1,17,0.016072800033725798
inter_07,plano1,18,0.019308599992655218
inter_07,plano1,19,0.016484100022353232
inter_07,plano1,20,0.01743989996612072
inter_08,plano1,1,0.017239600012544543
inter_08,plano1,2,0.019469100050628185
inter_08,plano1,3,0.018809299974236637
inter_08,plano1,4,0.020726600021589547
inter_08,plano1,5,0.0179276000126265
inter_08,plano1,6,0.018843800004106015
inter_08,plano1,7,0.01709009998012334
inter_08,plano1,8,0.020851699984632432
inter_08,plano1,9,0.017759200010914356
inter_08,plano1,10,0.018888599995989352
inter_08,plano1,11,0.01751999999396503
inter_08,plano1,12,0.02380799996899441
inter_08,plano1,13,0.018593600019812584
inter_08,plano1,14,0.02159739995840937
inter_08,plano1,15,0.01754939998500049
inter_08,plano1,16,0.021968399989418685
inter_08,plano1,17,0.01780569995753467
inter_08,plano1,18,0.019301599997561425
inter_08,plano1,19,0.017969199980143458
inter_08,plano1,20,0.023443699989002198
inter_09,plano1,1,0.018227299966383725
inter_09,plano1,2,0.022142099973279983
inter_09,plano1,3,0.01829199999338016
inter_09,plano1,4,0.019700300006661564
inter_09,plano1,5,0.01847270003054291
inter_09,plano1,6,0.02516049996484071
inter_09,plano1,7,0.017688499996438622
inter_09,plano1,8,0.022511899995151907
inter_09,plano1,9,0.018334000022150576
inter_09,plano1,10,0.02434719994198531
inter_09,plano1,11,0.018043999967630953
inter_09,plano1,12,0.020814499992411584
inter_09,plano1,13,0.020441300002858043
inter_09,plano1,14,0.018463400017935783
inter_09,plano1,15,0.01767430000472814
inter_09,plano1,16,0.017966199957299978
inter_09,plano1,17,0.023275400046259165
inter_09,plano1,18,0.01851109997369349
inter_09,plano1,19,0.019697499985340983
inter_09,plano1,20,0.021874799975194037
inter_10,plano1,1,0.011703900003340095
inter_10,plano1,2,0.01764610002283007
inter_10,plano1,3,0.013034300005529076
inter_10,plano1,4,0.013284699991345406
inter_10,plano1,5,0.017028599977493286
inter_10,plano1,6,0.013526299968361855
inter_10,plano1,7,0.013366799976211041
inter_10,plano1,8,0.01727849995950237
inter_10,plano1,9,0.013099500036332756
inter_10,plano1,10,0.013810299977194518
inter_10,plano1,11,0.012760699959471822
inter_10,plano1,12,0.010464099992532283
inter_10,plano1,13,0.012164099956862628
inter_10,plano1,14,0.01269440003670752
inter_10,plano1,15,0.015083800011780113
inter_10,plano1,16,0.01298619998851791
inter_10,plano1,17,0.012581599992699921
inter_10,plano1,18,0.01619270001538098
inter_10,plano1,19,0.012699200015049428
inter_10,plano1,20,0.01289600000018254
avanc_01,plano1,1,0.04808799998136237
avanc_01,plano1,2,0.047955700021702796
avanc_01,plano1,3,0.03936479997355491
avanc_01,plano1,4,0.043214799952693284
avanc_01,plano1,5,0.040599500003736466
avanc_01,plano1,6,0.040177599992603064
avanc_01,plano1,7,0.040037899976596236
avanc_01,plano1,8,0.041490099974907935
avanc_01,plano1,9,0.03970700001809746
avanc_01,plano1,10,0.039646300021559
avanc_01,plano1,11,0.04231129999971017
avanc_01,plano1,12,0.037990700046066195
avanc_01,plano1,13,0.04223960003582761
avanc_01,plano1,14,0.0499089999939315
avanc_01,plano1,15,0.04652370000258088
avanc_01,plano1,16,0.04655490000732243
avanc_01,plano1,17,0.04101970000192523
avanc_01,plano1,18,0.04740590002620593
avanc_01,plano1,19,0.04228069999953732
avanc_01,plano1,20,0.04108070000074804
avanc_02,plano1,1,4.209702699969057
avanc_02,plano1,2,4.173517799994443
avanc_02,plano1,3,4.231098799966276
avanc_02,plano1,4,4.18514860002324
avanc_02,plano1,5,4.160592300002463
avanc_02,plano1,6,4.125676799973007
avanc_02,plano1,7,4.218433000030927
avanc_02,plano1,8,4.137603999988642
avanc_02,plano1,9,4.1681282999925315
avanc_02,plano1,10,4.176363700011279
avanc_02,plano1,11,4.226061799970921
avanc_02,plano1,12,4.224140000005718
avanc_02,plano1,13,4.1634558999794535
avanc_02,plano1,14,4.154165000014473
avanc_02,plano1,15,4.96088480000617
avanc_02,plano1,16,4.270320300012827
avanc_02,plano1,17,4.745138899947051
avanc_02,plano1,18,6.51317759999074
avanc_02,plano1,19,8.244263799977489
avanc_02,plano1,20,9.041138999979012
avanc_03,plano1,1,0.3379053000244312
avanc_03,plano1,2,0.3505168999545276
avanc_03,plano1,3,0.1653154999949038
avanc_03,plano1,4,0.1629378999932669
avanc_03,plano1,5,0.21724580001318827
avanc_03,plano1,6,0.9023869000375271
avanc_03,plano1,7,0.18645180005114526
avanc_03,plano1,8,0.1399739000480622
avanc_03,plano1,9,0.12422689999220893
avanc_03,plano1,10,0.1299013000098057
avanc_03,plano1,11,0.1282078999793157
avanc_03,plano1,12,0.1301136999973096
avanc_03,plano1,13,0.12570919998688623
avanc_03,plano1,14,0.13456269999733195
avanc_03,plano1,15,0.12565429997630417
avanc_03,plano1,16,0.20039149996591732
avanc_03,plano1,17,0.1288652999792248
avanc_03,plano1,18,0.1304534000228159
avanc_03,plano1,19,0.12810549995629117
avanc_03,plano1,20,0.1303491999860853
avanc_04,plano1,1,0.06160459999227896
avanc_04,plano1,2,0.06640569999581203
avanc_04,plano1,3,0.0674822999862954
avanc_04,plano1,4,0.06569409999065101
avanc_04,plano1,5,0.06611429998883978
avanc_04,plano1,6,0.06547709996812046
avanc_04,plano1,7,0.06353129999479279
avanc_04,plano1,8,0.0660494000185281
avanc_04,plano1,9,0.06402190000517294
avanc_04,plano1,10,0.06608340004459023
avanc_04,plano1,11,0.06314590002875775
avanc_04,plano1,12,0.06381680001504719
avanc_04,plano1,13,0.06103149999398738
avanc_04,plano1,14,0.06628359999740496
avanc_04,plano1,15,0.06037039996590465
avanc_04,plano1,16,0.06558090000180528
avanc_04,plano1,17,0.06348910002270713
avanc_04,plano1,18,0.07095670001581311
avanc_04,plano1,19,0.06124369997996837
avanc_04,plano1,20,0.06715090002398938
avanc_05,plano1,1,1.5987749000196345
avanc_05,plano1,2,1.6993872000020929
avanc_05,plano1,3,1.6012788999942131
avanc_05,plano1,4,1.6195015999837779
avanc_05,plano1,5,2.0429349999758415
avanc_05,plano1,6,1.5613120999769308
avanc_05,plano1,7,1.5182235999964178
avanc_05,plano1,8,1.5803014999837615
avanc_05,plano1,9,1.5961708000395447
avanc_05,plano1,10,1.5573339000111446
avanc_05,plano1,11,1.562052000022959
avanc_05,plano1,12,1.5827969000092708
avanc_05,plano1,13,1.5940160999889486
avanc_05,plano1,14,1.5896181999705732
avanc_05,plano1,15,1.588848199986387
avanc_05,plano1,16,1.578107000037562
avanc_05,plano1,17,1.9717404000111856
avanc_05,plano1,18,1.6191077000112273
avanc_05,plano1,19,1.6362437999923714
avanc_05,plano1,20,1.558460800035391
avanc_06,plano1,1,0.14526080002542585
avanc_06,plano1,2,0.15243049996206537
avanc_06,plano1,3,0.14629250002326444
avanc_06,plano1,4,0.14915899996412918
avanc_06,plano1,5,0.15212049998808652
avanc_06,plano1,6,0.14920109999366105
avanc_06,plano1,7,0.15396129997679964
avanc_06,plano1,8,0.15391079999972135
avanc_06,plano1,9,0.16524530004244298
avanc_06,plano1,10,0.15524240001104772
avanc_06,plano1,11,0.14622890000464395
avanc_06,plano1,12,0.14945099997567013
avanc_06,plano1,13,0.1493684999877587
avanc_06,plano1,14,0.14633060002233833
avanc_06,plano1,15,0.15000640001380816
avanc_06,plano1,16,0.1520722999703139
avanc_06,plano1,17,0.1487222000141628
avanc_06,plano1,18,0.15050459996564314
avanc_06,plano1,19,0.1476931999786757
avanc_06,plano1,20,0.14846789999864995
avanc_07,plano1,1,0.8883908999850973
avanc_07,plano1,2,0.835785900009796
avanc_07,plano1,3,0.8569335999782197
avanc_07,plano1,4,0.8292723000049591
avanc_07,plano1,5,0.8470730999833904
avanc_07,plano1,6,0.8438391999807209
avanc_07,plano1,7,0.8231215999694541
avanc_07,plano1,8,0.8709649999509566
avanc_07,plano1,9,0.8421346999821253
avanc_07,plano1,10,0.8764970000484027
avanc_07,plano1,11,0.8316018999903463
avanc_07,plano1,12,0.8266481999889947
avanc_07,plano1,13,0.8496666999999434
avanc_07,plano1,14,0.8991523999720812
avanc_07,plano1,15,1.278922900033649
avanc_07,plano1,16,0.8345202000346035
avanc_07,plano1,17,0.8602203999762423
avanc_07,plano1,18,1.101831800013315
avanc_07,plano1,19,0.8630309999571182
avanc_07,plano1,20,0.833094000001438
avanc_08,plano1,1,0.2275478999945335
avanc_08,plano1,2,0.2192285000346601
avanc_08,plano1,3,0.23625719995470718
avanc_08,plano1,4,0.2228781000012532
avanc_08,plano1,5,0.22391320002498105
avanc_08,plano1,6,0.2172854000236839
avanc_08,plano1,7,0.22269360005157068
avanc_08,plano1,8,0.22105569997802377
avanc_08,plano1,9,0.232229900022503
avanc_08,plano1,10,0.2231187999714166
avanc_08,plano1,11,0.2257190000382252
avanc_08,plano1,12,0.23913830000674352
avanc_08,plano1,13,0.21982749999733642
avanc_08,plano1,14,0.21972220001043752
avanc_08,plano1,15,0.22486650000791997
avanc_08,plano1,16,0.22934479999821633
avanc_08,plano1,17,0.2247518000076525
avanc_08,plano1,18,0.22096179996151477
avanc_08,plano1,19,0.2239071999792941
avanc_08,plano1,20,0.2292493000277318
avanc_09,plano1,1,0.044696500001009554
avanc_09,plano1,2,0.041214400029275566
avanc_09,plano1,3,0.03674710000632331
avanc_09,plano1,4,0.038595099991653115
avanc_09,plano1,5,0.04981710005085915
avanc_09,plano1,6,0.043619100004434586
avanc_09,plano1,7,0.0405946999671869
avanc_09,plano1,8,0.03407230001175776
avanc_09,plano1,9,0.043989599973428994
avanc_09,plano1,10,0.0432880999869667
avanc_09,plano1,11,0.040162399993278086
avanc_09,plano1,12,0.03188429999863729
avanc_09,plano1,13,0.044388200039975345
avanc_09,plano1,14,0.038778599991928786
avanc_09,plano1,15,0.04181560000870377
avanc_09,plano1,16,0.0397771000280045
avanc_09,plano1,17,0.03941819997271523
avanc_09,plano1,18,0.0377034000121057
avanc_09,plano1,19,0.03781479998724535
avanc_09,plano1,20,0.038183099997695535
avanc_10,plano1,1,0.016757300007157028
avanc_10,plano1,2,0.01984030002495274
avanc_10,plano1,3,0.017634399991948158
avanc_10,plano1,4,0.01994079997530207
avanc_10,plano1,5,0.016440799983683974
avanc_10,plano1,6,0.023893300036434084
avanc_10,plano1,7,0.017604799999389797
avanc_10,plano1,8,0.018645600008312613
avanc_10,plano1,9,0.019958999997470528
avanc_10,plano1,10,0.016227399988565594
avanc_10,plano1,11,0.016354700026568025
avanc_10,plano1,12,0.016853900044225156
avanc_10,plano1,13,0.020741700020153075
avanc_10,plano1,14,0.017317299963906407
avanc_10,plano1,15,0.025557300017680973
avanc_10,plano1,16,0.017164000018965453
avanc_10,plano1,17,0.02161200001137331
avanc_10,plano1,18,0.01622789999237284
avanc_10,plano1,19,0.026019599987193942
avanc_10,plano1,20,0.01723699999274686
avanc_11,plano1,1,0.04676869994727895
avanc_11,plano1,2,0.037123799964319915
avanc_11,plano1,3,0.041078400041442364
avanc_11,plano1,4,0.038744700024835765
avanc_11,plano1,5,0.03310289996443316
avanc_11,plano1,6,0.041635300032794476
avanc_11,plano1,7,0.035892599960789084
avanc_11,plano1,8,0.03286239999579266
avanc_11,plano1,9,0.03414459998020902
avanc_11,plano1,10,0.03352219995576888
avanc_11,plano1,11,0.03362240002024919
avanc_11,plano1,12,0.03346679999958724
avanc_11,plano1,13,0.0468072000076063
avanc_11,plano1,14,0.04433279996737838
avanc_11,plano1,15,0.041405399970244616
avanc_11,plano1,16,0.033044799987692386
avanc_11,plano1,17,0.04177960002562031
avanc_11,plano1,18,0.03734980005538091
avanc_11,plano1,19,0.03590499999700114
avanc_11,plano1,20,0.03966800001217052
avanc_12,plano1,1,0.014787399966735393
avanc_12,plano1,2,0.015090400003828108
avanc_12,plano1,3,0.014492099988274276
avanc_12,plano1,4,0.01657439995324239
avanc_12,plano1,5,0.014588899968657643
avanc_12,plano1,6,0.013767900003585964
avanc_12,plano1,7,0.021883100038394332
avanc_12,plano1,8,0.016199400008190423
avanc_12,plano1,9,0.018565400037914515
avanc_12,plano1,10,0.01634830003604293
avanc_12,plano1,11,0.01643540000077337
avanc_12,plano1,12,0.015733399952296168
avanc_12,plano1,13,0.015991899999789894
avanc_12,plano1,14,0.024922600015997887
avanc_12,plano1,15,0.0153524000197649
avanc_12,plano1,16,0.0193598999758251
avanc_12,plano1,17,0.015696500020567328
avanc_12,plano1,18,0.018171300005633384
avanc_12,plano1,19,0.015339699981268495
avanc_12,plano1,20,0.015400799980852753
avanc_13,plano1,1,0.053187199984677136
avanc_13,plano1,2,0.05041899997740984
avanc_13,plano1,3,0.03822059999220073
avanc_13,plano1,4,0.04135409998707473
avanc_13,plano1,5,0.04348829999798909
avanc_13,plano1,6,0.04175490001216531
avanc_13,plano1,7,0.040799800015520304
avanc_13,plano1,8,0.041724300011992455
avanc_13,plano1,9,0.0491640999680385
avanc_13,plano1,10,0.045115699991583824
avanc_13,plano1,11,0.042664900014642626
avanc_13,plano1,12,0.04281590000027791
avanc_13,plano1,13,0.05163100000936538
avanc_13,plano1,14,0.051203500013798475
avanc_13,plano1,15,0.06000800000037998
avanc_13,plano1,16,0.040998100012075156
avanc_13,plano1,17,0.039873600006103516
avanc_13,plano1,18,0.04259489994728938
avanc_13,plano1,19,0.04041410004720092
avanc_13,plano1,20,0.04425289999926463
avanc_14,plano1,1,0.024970300029963255
avanc_14,plano1,2,0.03193040000041947
avanc_14,plano1,3,0.02621870004804805
avanc_14,plano1,4,0.024813399999402463
avanc_14,plano1,5,0.031035499996505678
avanc_14,plano1,6,0.031967999995686114
avanc_14,plano1,7,0.02415599999949336
avanc_14,plano1,8,0.024103100004140288
avanc_14,plano1,9,0.031699799990747124
avanc_14,plano1,10,0.027667800022754818
avanc_14,plano1,11,0.027340799977537245
avanc_14,plano1,12,0.030509999953210354
avanc_14,plano1,13,0.029427400033455342
avanc_14,plano1,14,0.026205800008028746
avanc_14,plano1,15,0.027852899977006018
avanc_14,plano1,16,0.027337500010617077
avanc_14,plano1,17,0.02991669997572899
avanc_14,plano1,18,0.024550700036343187
avanc_14,plano1,19,0.03176250000251457
avanc_14,plano1,20,0.02245380001841113
avanc_15,plano1,1,0.01699540001573041
avanc_15,plano1,2,0.015365400002337992
avanc_15,plano1,3,0.01465160003863275
avanc_15,plano1,4,0.015295799996238202
avanc_15,plano1,5,0.015213599952403456
avanc_15,plano1,6,0.017061399994418025
avanc_15,plano1,7,0.014987499976996332
avanc_15,plano1,8,0.016173600044567138
avanc_15,plano1,9,0.0153273000032641
avanc_15,plano1,10,0.015801599947735667
avanc_15,plano1,11,0.01529160002246499
avanc_15,plano1,12,0.015603900013957173
avanc_15,plano1,13,0.015293900039978325
avanc_15,plano1,14,0.015301799983717501
avanc_15,plano1,15,0.016321100003551692
avanc_15,plano1,16,0.014557800022885203
avanc_15,plano1,17,0.018506400054320693
avanc_15,plano1,18,0.015733600012026727
avanc_15,plano1,19,0.01831569999922067
avanc_15,plano1,20,0.01722089998656884
avanc_16,plano1,1,0.014219400007277727
avanc_16,plano1,2,0.011425299977418035
avanc_16,plano1,3,0.011179100023582578
avanc_16,plano1,4,0.014184100029524416
avanc_16,plano1,5,0.012909999990370125
avanc_16,plano1,6,0.012162700004409999
avanc_16,plano1,7,0.011509899981319904
avanc_16,plano1,8,0.009685500001069158
avanc_16,plano1,9,0.011096199974417686
avanc_16,plano1,10,0.01181280001765117
avanc_16,plano1,11,0.009733399958349764
avanc_16,plano1,12,0.011503299989271909
avanc_16,plano1,13,0.01275659998646006
avanc_16,plano1,14,0.01177730003837496
avanc_16,plano1,15,0.016739799990318716
avanc_16,plano1,16,0.01175509998574853
avanc_16,plano1,17,0.013250099960714579
avanc_16,plano1,18,0.014581199968233705
avanc_16,plano1,19,0.011832499993033707
avanc_16,plano1,20,0.01302050001686439
avanc_17,plano1,1,0.027006999996956438
avanc_17,plano1,2,0.018464300024788827
avanc_17,plano1,3,0.02673119999235496
avanc_17,plano1,4,0.018902899988461286
avanc_17,plano1,5,0.02704660000745207
avanc_17,plano1,6,0.01841950003290549
avanc_17,plano1,7,0.026014900009613484
avanc_17,plano1,8,0.018329499987885356
avanc_17,plano1,9,0.022632300038821995
avanc_17,plano1,10,0.022368900012224913
avanc_17,plano1,11,0.02097800001502037
avanc_17,plano1,12,0.018397999985609204
avanc_17,plano1,13,0.028938999981619418
avanc_17,plano1,14,0.018330799997784197
avanc_17,plano1,15,0.027272499981336296
avanc_17,plano1,16,0.01863690000027418
avanc_17,plano1,17,0.018814300012309104
avanc_17,plano1,18,0.01988879998680204
avanc_17,plano1,19,0.01820440002484247
avanc_17,plano1,20,0.01963559997966513
avanc_18,plano1,1,0.04893280001124367
avanc_18,plano1,2,0.04825409996556118
avanc_18,plano1,3,0.05155289999675006
avanc_18,plano1,4,0.05024720000801608
avanc_18,plano1,5,0.04599170002620667
avanc_18,plano1,6,0.04645299998810515
avanc_18,plano1,7,0.048979699960909784
avanc_18,plano1,8,0.05244909995235503
avanc_18,plano1,9,0.04724990000249818
avanc_18,plano1,10,0.04975270002614707
avanc_18,plano1,11,0.05200379999587312
avanc_18,plano1,12,0.06411530001787469
avanc_18,plano1,13,0.04679510003188625
avanc_18,plano1,14,0.05078190000494942
avanc_18,plano1,15,0.04934300004970282
avanc_18,plano1,16,0.051842199987731874
avanc_18,plano1,17,0.04703700001118705
avanc_18,plano1,18,0.051641799975186586
avanc_18,plano1,19,0.054454099969007075
avanc_18,plano1,20,0.05515690002357587
avanc_19,plano1,1,0.016577000031247735
avanc_19,plano1,2,0.01867829996626824
avanc_19,plano1,3,0.018211100017651916
avanc_19,plano1,4,0.020937299996148795
avanc_19,plano1,5,0.017889900016598403
avanc_19,plano1,6,0.01929199998266995
avanc_19,plano1,7,0.019459000031929463
avanc_19,plano1,8,0.020543400023598224
avanc_19,plano1,9,0.017405100050382316
avanc_19,plano1,10,0.017403699981514364
avanc_19,plano1,11,0.016203599981963634
avanc_19,plano1,12,0.01754789997357875
avanc_19,plano1,13,0.02653999999165535
avanc_19,plano1,14,0.0171334000187926
avanc_19,plano1,15,0.03264889999991283
avanc_19,plano1,16,0.01698820001911372
avanc_19,plano1,17,0.025897699990309775
avanc_19,plano1,18,0.01724570000078529
avanc_19,plano1,19,0.019075400021392852
avanc_19,plano1,20,0.017178300011437386
avanc_20,plano1,1,0.0239766999729909
avanc_20,plano1,2,0.019793700019363314
avanc_20,plano1,3,0.01979879999998957
avanc_20,plano1,4,0.028029199980665
avanc_20,plano1,5,0.0201054000062868
avanc_20,plano1,6,0.02866599999833852
avanc_20,plano1,7,0.02005629998166114
avanc_20,plano1,8,0.030566299974452704
