consulta,plano,tentativa,tempo
avanc_20,plano1,9,0.023958200006745756
avanc_20,plano1,10,0.019762900017667562
avanc_20,plano1,11,0.02669679996324703
avanc_20,plano1,12,0.020216699980665
avanc_20,plano1,13,0.028241500025615096
avanc_20,plano1,14,0.019785100012086332
avanc_20,plano1,15,0.02916699997149408
avanc_20,plano1,16,0.020658700028434396
avanc_20,plano1,17,0.021695800009183586
avanc_20,plano1,18,0.023903699999209493
avanc_20,plano1,19,0.02226090000476688
avanc_20,plano1,20,0.02470129996072501
inter_01,plano2,1,0.028369200008455664
inter_01,plano2,2,0.020143400004599243
inter_01,plano2,3,0.027384000015445054
inter_01,plano2,4,0.028577700024470687
inter_01,plano2,5,0.022266299987677485
inter_01,plano2,6,0.02408800000557676
inter_01,plano2,7,0.02317560004303232
inter_01,plano2,8,0.02846150001278147
inter_01,plano2,9,0.02137510001193732
inter_01,plano2,10,0.02205540001159534
inter_01,plano2,11,0.02338400000007823
inter_01,plano2,12,0.025702100014314055
inter_01,plano2,13,0.029185599996708333
inter_01,plano2,14,0.02154240000527352
inter_01,plano2,15,0.03699680004501715
inter_01,plano2,16,0.02094409998971969
inter_01,plano2,17,0.02281210001092404
inter_01,plano2,18,0.019707900006324053
inter_01,plano2,19,0.021102899976540357
inter_01,plano2,20,0.019368400040548295
inter_02,plano2,1,0.05701240000780672
inter_02,plano2,2,0.06054679997032508
inter_02,plano2,3,0.052498399978503585
inter_02,plano2,4,0.04556270001921803
inter_02,plano2,5,0.04830620001303032
inter_02,plano2,6,0.04666650004219264
inter_02,plano2,7,0.049027099972590804
inter_02,plano2,8,0.05209340003784746
inter_02,plano2,9,0.04223469999851659
inter_02,plano2,10,0.045069699990563095
inter_02,plano2,11,0.0453779999515973
inter_02,plano2,12,0.0430462000076659
inter_02,plano2,13,0.04434610001044348
inter_02,plano2,14,0.04936230002203956
inter_02,plano2,15,0.05273140000645071
inter_02,plano2,16,0.06455730000743642
inter_02,plano2,17,0.04761140001937747
inter_02,plano2,18,0.051850899995770305
inter_02,plano2,19,0.05172379995929077
inter_02,plano2,20,0.05288399994606152
inter_03,plano2,1,0.019805099989753217
inter_03,plano2,2,0.017089399974793196
inter_03,plano2,3,0.019848300027661026
inter_03,plano2,4,0.016445200017187744
inter_03,plano2,5,0.01848750002682209
inter_03,plano2,6,0.01645900000585243
inter_03,plano2,7,0.024124000046867877
inter_03,plano2,8,0.01663540001027286
inter_03,plano2,9,0.0205279000219889
inter_03,plano2,10,0.01738829998066649
inter_03,plano2,11,0.01847539999289438
inter_03,plano2,12,0.016656899999361485
inter_03,plano2,13,0.018232200003694743
inter_03,plano2,14,0.016624400042928755
inter_03,plano2,15,0.016110200027469546
inter_03,plano2,16,0.020229500019922853
inter_03,plano2,17,0.016223799961153418
inter_03,plano2,18,0.025700300000607967
inter_03,plano2,19,0.015797800035215914
inter_03,plano2,20,0.01878949999809265
inter_04,plano2,1,0.04365680000046268
inter_04,plano2,2,0.035132499993778765
inter_04,plano2,3,0.03375649999361485
inter_04,plano2,4,0.033113200042862445
inter_04,plano2,5,0.04705590003868565
inter_04,plano2,6,0.03697680000914261
inter_04,plano2,7,0.03440399997634813
inter_04,plano2,8,0.04041509999660775
inter_04,plano2,9,0.03569509997032583
inter_04,plano2,10,0.03499970003031194
inter_04,plano2,11,0.03338989999610931
inter_04,plano2,12,0.03783840005053207
inter_04,plano2,13,0.030932199966628104
inter_04,plano2,14,0.03710830002091825
inter_04,plano2,15,0.03592910000588745
inter_04,plano2,16,0.03869190003024414
inter_04,plano2,17,0.038451400003395975
inter_04,plano2,18,0.03550769999856129
inter_04,plano2,19,0.034421499993186444
inter_04,plano2,20,0.0326144999708049
inter_05,plano2,1,0.055701700039207935
inter_05,plano2,2,0.05754439998418093
inter_05,plano2,3,0.0584480999968946
inter_05,plano2,4,0.054874699970241636
inter_05,plano2,5,0.06017579999752343
inter_05,plano2,6,0.05476039997301996
inter_05,plano2,7,0.053574000019580126
inter_05,plano2,8,0.05925970000680536
inter_05,plano2,9,0.055688099993858486
inter_05,plano2,10,0.05812459997832775
inter_05,plano2,11,0.05572140001459047
inter_05,plano2,12,0.053967999992892146
inter_05,plano2,13,0.05776150000747293
inter_05,plano2,14,0.053532600053586066
inter_05,plano2,15,0.05372999998508021
inter_05,plano2,16,0.05141960002947599
inter_05,plano2,17,0.05708419997245073
inter_05,plano2,18,0.05690840003080666
inter_05,plano2,19,0.05421949998708442
inter_05,plano2,20,0.056821099948138
inter_06,plano2,1,0.07084409997332841
inter_06,plano2,2,0.07893849996617064
inter_06,plano2,3,0.06750949996057898
inter_06,plano2,4,0.076991000038106
inter_06,plano2,5,0.06710640003439039
inter_06,plano2,6,0.07323639997048303
inter_06,plano2,7,0.07361220003804192
inter_06,plano2,8,0.06653050001477823
inter_06,plano2,9,0.0732480000006035
inter_06,plano2,10,0.06960109999636188
inter_06,plano2,11,0.07392230001278222
inter_06,plano2,12,0.0720556000014767
inter_06,plano2,13,0.0728874999913387
inter_06,plano2,14,0.06687119998969138
inter_06,plano2,15,0.07538580003893003
inter_06,plano2,16,0.06870379997417331
inter_06,plano2,17,0.07079389999853447
inter_06,plano2,18,0.0668079000315629
inter_06,plano2,19,0.07450089999474585
inter_06,plano2,20,0.06976159999612719
inter_07,plano2,1,0.020921099989209324
inter_07,plano2,2,0.016807800042442977
inter_07,plano2,3,0.017947399988770485
inter_07,plano2,4,0.018450899980962276
inter_07,plano2,5,0.01806990004843101
inter_07,plano2,6,0.022175699996296316
inter_07,plano2,7,0.017542899993713945
inter_07,plano2,8,0.024769000010564923
inter_07,plano2,9,0.016337100008968264
inter_07,plano2,10,0.020236799959093332
inter_07,plano2,11,0.01692020002519712
inter_07,plano2,12,0.017270000011194497
inter_07,plano2,13,0.01777909998781979
inter_07,plano2,14,0.018105700029991567
inter_07,plano2,15,0.020960900001227856
inter_07,plano2,16,0.018344699987210333
inter_07,plano2,17,0.022617799986619502
inter_07,plano2,18,0.017594399978406727
inter_07,plano2,19,0.0177912000217475
inter_07,plano2,20,0.016950300021562725
inter_08,plano2,1,0.025230599974747747
inter_08,plano2,2,0.01768150000134483
inter_08,plano2,3,0.02563039999222383
inter_08,plano2,4,0.01827130001038313
inter_08,plano2,5,0.020714599988423288
inter_08,plano2,6,0.019666399981360883
inter_08,plano2,7,0.022796600009314716
inter_08,plano2,8,0.020836199983023107
inter_08,plano2,9,0.0218299999833107
inter_08,plano2,10,0.01917370001319796
inter_08,plano2,11,0.026283300016075373
inter_08,plano2,12,0.01774969999678433
inter_08,plano2,13,0.025894699967466295
inter_08,plano2,14,0.019513599982019514
inter_08,plano2,15,0.02741260000038892
inter_08,plano2,16,0.018168499984312803
inter_08,plano2,17,0.026463499991223216
inter_08,plano2,18,0.0190195000031963
inter_08,plano2,19,0.02138280001236126
inter_08,plano2,20,0.018298299983143806
inter_09,plano2,1,0.018953799968585372
inter_09,plano2,2,0.018984799971804023
inter_09,plano2,3,0.017026200017426163
inter_09,plano2,4,0.026484600035473704
inter_09,plano2,5,0.01733319996856153
inter_09,plano2,6,0.01662200002465397
inter_09,plano2,7,0.01686799997696653
inter_09,plano2,8,0.017035699973348528
inter_09,plano2,9,0.017794899991713464
inter_09,plano2,10,0.016856900008860976
inter_09,plano2,11,0.01732859999174252
inter_09,plano2,12,0.016726899950299412
inter_09,plano2,13,0.017433800036087632
inter_09,plano2,14,0.016949899960309267
inter_09,plano2,15,0.01740889996290207
inter_09,plano2,16,0.016961999994236976
inter_09,plano2,17,0.01790540001820773
inter_09,plano2,18,0.01669039996340871
inter_09,plano2,19,0.016538500029128045
inter_09,plano2,20,0.016639100038446486
inter_10,plano2,1,0.012037799984682351
inter_10,plano2,2,0.011461999965831637
inter_10,plano2,3,0.010693899996113032
inter_10,plano2,4,0.011968199978582561
inter_10,plano2,5,0.011842599953524768
inter_10,plano2,6,0.01295209996169433
inter_10,plano2,7,0.014597800036426634
inter_10,plano2,8,0.018285700003616512
inter_10,plano2,9,0.014931100013200194
inter_10,plano2,10,0.014176899974700063
inter_10,plano2,11,0.01928619999671355
inter_10,plano2,12,0.013762999966274947
inter_10,plano2,13,0.01640409999527037
inter_10,plano2,14,0.017971999943256378
inter_10,plano2,15,0.014252200024202466
inter_10,plano2,16,0.014896999986376613
inter_10,plano2,17,0.01831429998856038
inter_10,plano2,18,0.013745300006121397
inter_10,plano2,19,0.014925999974366277
inter_10,plano2,20,0.017862799984868616
avanc_01,plano2,1,0.047561900049913675
avanc_01,plano2,2,0.04704560001846403
avanc_01,plano2,3,0.04405249998671934
avanc_01,plano2,4,0.04271949996473268
avanc_01,plano2,5,0.04731480003101751
avanc_01,plano2,6,0.04794889996992424
avanc_01,plano2,7,0.04815089999465272
avanc_01,plano2,8,0.044926100003067404
avanc_01,plano2,9,0.04833449999568984
avanc_01,plano2,10,0.0434322000364773
avanc_01,plano2,11,0.048582700022961944
avanc_01,plano2,12,0.04902969999238849
avanc_01,plano2,13,0.04377989994827658
avanc_01,plano2,14,0.040307899995241314
avanc_01,plano2,15,0.038879600004293025
avanc_01,plano2,16,0.04932839999673888
avanc_01,plano2,17,0.04446050000842661
avanc_01,plano2,18,0.0469994000159204
avanc_01,plano2,19,0.048333199985791
avanc_01,plano2,20,0.042239700036589056
avanc_02,plano2,1,4.615240900020581
avanc_02,plano2,2,5.320871900010388
avanc_02,plano2,3,6.373768200050108
avanc_02,plano2,4,6.212974000023678
avanc_02,plano2,5,6.068345099978615
avanc_02,plano2,6,4.69006349996198
avanc_02,plano2,7,4.823514099989552
avanc_02,plano2,8,5.520783799991477
avanc_02,plano2,9,6.59205799998017
avanc_02,plano2,10,4.403490999946371
avanc_02,plano2,11,4.775226600002497
avanc_02,plano2,12,4.497007999976631
avanc_02,plano2,13,4.391905900032725
avanc_02,plano2,14,4.397743700013962
avanc_02,plano2,15,4.42178169998806
avanc_02,plano2,16,4.8549438000191
avanc_02,plano2,17,4.387043600028846
avanc_02,plano2,18,4.403321399993729
avanc_02,plano2,19,4.418638900038786
avanc_02,plano2,20,4.361448699957691
avanc_03,plano2,1,0.13519420003285632
avanc_03,plano2,2,0.12597639998421073
avanc_03,plano2,3,0.1257840000325814
avanc_03,plano2,4,0.12577739998232573
avanc_03,plano2,5,0.12412550003500655
avanc_03,plano2,6,0.1267999000265263
avanc_03,plano2,7,0.12490860000252724
avanc_03,plano2,8,0.12560540001140907
avanc_03,plano2,9,0.1251547999563627
avanc_03,plano2,10,0.12288519996218383
avanc_03,plano2,11,0.12719410000136122
avanc_03,plano2,12,0.12375499994959682
avanc_03,plano2,13,0.1260568000143394
avanc_03,plano2,14,0.1263042999780737
avanc_03,plano2,15,0.1299222000525333
avanc_03,plano2,16,0.12250070000300184
avanc_03,plano2,17,0.15296249999664724
avanc_03,plano2,18,0.12485710001783445
avanc_03,plano2,19,0.12773899995954707
avanc_03,plano2,20,0.12463149998802692
avanc_04,plano2,1,0.06028249999508262
avanc_04,plano2,2,0.0572822000249289
avanc_04,plano2,3,0.06392420001793653
avanc_04,plano2,4,0.061643200053367764
avanc_04,plano2,5,0.06216100003803149
avanc_04,plano2,6,0.058798099984414876
avanc_04,plano2,7,0.06250219995854422
avanc_04,plano2,8,0.05665199999930337
avanc_04,plano2,9,0.06130739999935031
avanc_04,plano2,10,0.06300710001960397
avanc_04,plano2,11,0.05826429999433458
avanc_04,plano2,12,0.06182000000262633
avanc_04,plano2,13,0.060250500042457134
avanc_04,plano2,14,0.059244000003673136
avanc_04,plano2,15,0.059278399974573404
avanc_04,plano2,16,0.05975590000161901
avanc_04,plano2,17,0.05786260002059862
avanc_04,plano2,18,0.06010890001198277
avanc_04,plano2,19,0.13456229999428615
avanc_04,plano2,20,0.051090799970552325
avanc_05,plano2,1,1.594347900012508
avanc_05,plano2,2,1.5465417999657802
avanc_05,plano2,3,1.5698128000367433
avanc_05,plano2,4,1.529711299983319
avanc_05,plano2,5,1.5018431000062265
avanc_05,plano2,6,1.5292304999893531
avanc_05,plano2,7,1.9524867000291124
avanc_05,plano2,8,1.5379538999986835
avanc_05,plano2,9,1.543288599990774
avanc_05,plano2,10,1.5006397999823093
avanc_05,plano2,11,1.5220456999959424
avanc_05,plano2,12,1.529454600007739
avanc_05,plano2,13,1.6035036999965087
avanc_05,plano2,14,1.5183258000179194
avanc_05,plano2,15,1.5252194000058807
avanc_05,plano2,16,1.5214405999868177
avanc_05,plano2,17,1.5115598000120372
avanc_05,plano2,18,1.513375599985011
avanc_05,plano2,19,1.522871599998325
avanc_05,plano2,20,1.5239818000118248
avanc_06,plano2,1,0.14538780000293627
avanc_06,plano2,2,0.14451490005012602
avanc_06,plano2,3,0.14512719999765977
avanc_06,plano2,4,0.14762719999998808
avanc_06,plano2,5,0.1463514000060968
avanc_06,plano2,6,0.14418050000676885
avanc_06,plano2,7,0.19990849995519966
avanc_06,plano2,8,0.14095909998286515
avanc_06,plano2,9,0.1480327000026591
avanc_06,plano2,10,0.1641972999786958
avanc_06,plano2,11,0.15595039998879656
avanc_06,plano2,12,0.1467976999701932
avanc_06,plano2,13,0.14491130004171282
avanc_06,plano2,14,0.14372960000764579
avanc_06,plano2,15,0.14202069997554645
avanc_06,plano2,16,0.1389074000180699
avanc_06,plano2,17,0.14513919997261837
avanc_06,plano2,18,0.14370529999723658
avanc_06,plano2,19,0.14573920000111684
avanc_06,plano2,20,0.15580900001805276
avanc_07,plano2,1,0.5958691999549046
avanc_07,plano2,2,0.5851892000064254
avanc_07,plano2,3,0.5828869999968447
avanc_07,plano2,4,0.6123877000063658
avanc_07,plano2,5,0.5867577000171877
avanc_07,plano2,6,0.5849997000186704
avanc_07,plano2,7,0.6141497999778949
avanc_07,plano2,8,0.5837914000148885
avanc_07,plano2,9,0.5844820999773219
avanc_07,plano2,10,0.5754540999769233
avanc_07,plano2,11,0.5959387000184506
avanc_07,plano2,12,0.5851402999833226
avanc_07,plano2,13,0.5832593000377528
avanc_07,plano2,14,0.6116369000519626
avanc_07,plano2,15,0.5825932000298053
avanc_07,plano2,16,0.58291569998255
avanc_07,plano2,17,0.653462199959904
avanc_07,plano2,18,0.5826637999853119
avanc_07,plano2,19,0.5850961999967694
avanc_07,plano2,20,0.5847272999817505
avanc_08,plano2,1,0.5359028000384569
avanc_08,plano2,2,0.1650610999786295
avanc_08,plano2,3,0.13971550000132993
avanc_08,plano2,4,0.14670809998642653
avanc_08,plano2,5,0.1389251999789849
avanc_08,plano2,6,0.14818200003355742
avanc_08,plano2,7,0.1470718000200577
avanc_08,plano2,8,0.14599779999116436
avanc_08,plano2,9,0.1453147999709472
avanc_08,plano2,10,0.14879839995410293
avanc_08,plano2,11,0.14951999997720122
avanc_08,plano2,12,0.1563295000232756
avanc_08,plano2,13,0.14543929998762906
avanc_08,plano2,14,0.13627320004161447
avanc_08,plano2,15,0.1412024000310339
avanc_08,plano2,16,0.13677470001857728
avanc_08,plano2,17,0.13784830004442483
avanc_08,plano2,18,0.14422999997623265
avanc_08,plano2,19,0.17080530000384897
avanc_08,plano2,20,0.16052089998265728
avanc_09,plano2,1,0.033938399981707335
avanc_09,plano2,2,0.03225879999808967
avanc_09,plano2,3,0.03161289996933192
avanc_09,plano2,4,0.027951100026257336
avanc_09,plano2,5,0.036132900044322014
avanc_09,plano2,6,0.035027500009164214
avanc_09,plano2,7,0.0334022999741137
avanc_09,plano2,8,0.03403129999060184
avanc_09,plano2,9,0.03406330000143498
avanc_09,plano2,10,0.03042349999304861
avanc_09,plano2,11,0.03498650004621595
avanc_09,plano2,12,0.03583420003997162
avanc_09,plano2,13,0.03254380001453683
avanc_09,plano2,14,0.032899899990297854
avanc_09,plano2,15,0.03368890000274405
avanc_09,plano2,16,0.02957579999929294
avanc_09,plano2,17,0.03083210001932457
avanc_09,plano2,18,0.03735739999683574
avanc_09,plano2,19,0.033129199990071356
avanc_09,plano2,20,0.03354969999054447
avanc_10,plano2,1,0.016245999955572188
avanc_10,plano2,2,0.02078109997091815
avanc_10,plano2,3,0.01551369996741414
avanc_10,plano2,4,0.014250800013542175
avanc_10,plano2,5,0.01380109996534884
avanc_10,plano2,6,0.013030899979639798
avanc_10,plano2,7,0.01398920000065118
avanc_10,plano2,8,0.013473299972247332
avanc_10,plano2,9,0.014522399986162782
avanc_10,plano2,10,0.014365500013809651
avanc_10,plano2,11,0.014797099982388318
avanc_10,plano2,12,0.01689500000793487
avanc_10,plano2,13,0.013878999976441264
avanc_10,plano2,14,0.014264700002968311
avanc_10,plano2,15,0.015389100008178502
avanc_10,plano2,16,0.013167199969757348
avanc_10,plano2,17,0.013931699970271438
avanc_10,plano2,18,0.013204900023993105
avanc_10,plano2,19,0.013455000007525086
avanc_10,plano2,20,0.013339299999643117
avanc_11,plano2,1,0.031969500007107854
avanc_11,plano2,2,0.028469500015489757
avanc_11,plano2,3,0.029163400002289563
avanc_11,plano2,4,0.03128840000135824
avanc_11,plano2,5,0.031222799967508763
avanc_11,plano2,6,0.03289740002946928
avanc_11,plano2,7,0.03491110005415976
avanc_11,plano2,8,0.0344650000333786
avanc_11,plano2,9,0.04466739995405078
avanc_11,plano2,10,0.03959309996571392
avanc_11,plano2,11,0.03511850000359118
avanc_11,plano2,12,0.038535800005774945
avanc_11,plano2,13,0.037651099963113666
avanc_11,plano2,14,0.03611980000277981
avanc_11,plano2,15,0.03633090003859252
avanc_11,plano2,16,0.0311702000326477
avanc_11,plano2,17,0.035319500020705163
avanc_11,plano2,18,0.0340231999871321
avanc_11,plano2,19,0.03459960001055151
avanc_11,plano2,20,0.03322449995903298
avanc_12,plano2,1,0.018609900027513504
avanc_12,plano2,2,0.015502700000070035
avanc_12,plano2,3,0.023062099993694574
avanc_12,plano2,4,0.015015200013294816
avanc_12,plano2,5,0.01902690000133589
avanc_12,plano2,6,0.015690399974118918
avanc_12,plano2,7,0.01749899995047599
avanc_12,plano2,8,0.016003500029910356
avanc_12,plano2,9,0.014495300012640655
avanc_12,plano2,10,0.01965370000107214
avanc_12,plano2,11,0.01616900000954047
avanc_12,plano2,12,0.022458899999037385
avanc_12,plano2,13,0.014882499992381781
avanc_12,plano2,14,0.018119200016371906
avanc_12,plano2,15,0.015397499955724925
avanc_12,plano2,16,0.017652400012593716
avanc_12,plano2,17,0.0157242999994196
avanc_12,plano2,18,0.015489600016735494
avanc_12,plano2,19,0.02312209998490289
avanc_12,plano2,20,0.015910399961285293
avanc_13,plano2,1,0.05210390000138432
avanc_13,plano2,2,0.04821330000413582
avanc_13,plano2,3,0.03807480004616082
avanc_13,plano2,4,0.04327639995608479
avanc_13,plano2,5,0.04528199997730553
avanc_13,plano2,6,0.04146670002955943
avanc_13,plano2,7,0.040803899988532066
avanc_13,plano2,8,0.040661799954250455
avanc_13,plano2,9,0.0488793000113219
avanc_13,plano2,10,0.042995700030587614
avanc_13,plano2,11,0.050509899971075356
avanc_13,plano2,12,0.06580250000115484
avanc_13,plano2,13,0.03762109996750951
avanc_13,plano2,14,0.04515320004429668
avanc_13,plano2,15,0.04249540000455454
avanc_13,plano2,16,0.04297110001789406
avanc_13,plano2,17,0.0462913999799639
avanc_13,plano2,18,0.04355459997896105
avanc_13,plano2,19,0.04336020001210272
avanc_13,plano2,20,0.04264599998714402
avanc_14,plano2,1,0.024874199996702373
avanc_14,plano2,2,0.03168670000741258
avanc_14,plano2,3,0.03152220003539696
avanc_14,plano2,4,0.024905099999159575
avanc_14,plano2,5,0.02536359999794513
avanc_14,plano2,6,0.02987949998350814
avanc_14,plano2,7,0.025503899960312992
avanc_14,plano2,8,0.02460219996282831
avanc_14,plano2,9,0.04060060001211241
avanc_14,plano2,10,0.02676199999405071
avanc_14,plano2,11,0.026032200024928898
avanc_14,plano2,12,0.026955700013786554
avanc_14,plano2,13,0.031019499991089106
avanc_14,plano2,14,0.028505700000096112
avanc_14,plano2,15,0.02404939994448796
avanc_14,plano2,16,0.027010200021322817
avanc_14,plano2,17,0.031618300010450184
avanc_14,plano2,18,0.028653500019572675
avanc_14,plano2,19,0.024082600022666156
avanc_14,plano2,20,0.030173399951308966
avanc_15,plano2,1,0.016271600034087896
avanc_15,plano2,2,0.016840399999637157
avanc_15,plano2,3,0.016992799995932728
avanc_15,plano2,4,0.01733030000468716
avanc_15,plano2,5,0.01656879996880889
avanc_15,plano2,6,0.024029100022744387
avanc_15,plano2,7,0.01656869996804744
avanc_15,plano2,8,0.020274600014090538
avanc_15,plano2,9,0.01693909999448806
avanc_15,plano2,10,0.024641499971039593
avanc_15,plano2,11,0.016430400020908564
avanc_15,plano2,12,0.025873000035062432
avanc_15,plano2,13,0.01637769996887073
avanc_15,plano2,14,0.020159500010777265
avanc_15,plano2,15,0.01692429999820888
avanc_15,plano2,16,0.024617899965960532
avanc_15,plano2,17,0.015738800051622093
avanc_15,plano2,18,0.017838799976743758
avanc_15,plano2,19,0.017712899949401617
avanc_15,plano2,20,0.019553200050722808
avanc_16,plano2,1,0.011960200034081936
avanc_16,plano2,2,0.013000100036151707
avanc_16,plano2,3,0.015213199949357659
avanc_16,plano2,4,0.011249499977566302
avanc_16,plano2,5,0.012700599967502058
avanc_16,plano2,6,0.014046800031792372
avanc_16,plano2,7,0.01136100001167506
avanc_16,plano2,8,0.01157139998394996
avanc_16,plano2,9,0.014672800025437027
avanc_16,plano2,10,0.010749500012025237
avanc_16,plano2,11,0.011615600029472262
avanc_16,plano2,12,0.015640600002370775
avanc_16,plano2,13,0.01199810003163293
avanc_16,plano2,14,0.012790799955837429
avanc_16,plano2,15,0.015721799980383366
avanc_16,plano2,16,0.011498900013975799
avanc_16,plano2,17,0.010908600001130253
avanc_16,plano2,18,0.011516099970322102
avanc_16,plano2,19,0.011100500007160008
avanc_16,plano2,20,0.011065199971199036
avanc_17,plano2,1,0.021840599947609007
avanc_17,plano2,2,0.020396400010213256
avanc_17,plano2,3,0.02010690001770854
avanc_17,plano2,4,0.018409600015729666
avanc_17,plano2,5,0.0256210999796167
avanc_17,plano2,6,0.018435099977068603
avanc_17,plano2,7,0.02038400003220886
avanc_17,plano2,8,0.0191674999659881
avanc_17,plano2,9,0.0181940000038594
avanc_17,plano2,10,0.017246300005353987
avanc_17,plano2,11,0.018486700020730495
avanc_17,plano2,12,0.019269099982921034
avanc_17,plano2,13,0.02153090003412217
avanc_17,plano2,14,0.019533200014848262
avanc_17,plano2,15,0.01857660000678152
avanc_17,plano2,16,0.018720399995800108
avanc_17,plano2,17,0.02043279999634251
avanc_17,plano2,18,0.022279700031504035
avanc_17,plano2,19,0.019190900027751923
avanc_17,plano2,20,0.021767500031273812
avanc_18,plano2,1,0.04983360000187531
avanc_18,plano2,2,0.04150019999360666
avanc_18,plano2,3,0.04312950000166893
avanc_18,plano2,4,0.0427491000154987
avanc_18,plano2,5,0.04027990001486614
avanc_18,plano2,6,0.11129750002874061
avanc_18,plano2,7,0.07444380002561957
avanc_18,plano2,8,0.04885909997392446
avanc_18,plano2,9,0.0500573999597691
avanc_18,plano2,10,0.05134780000662431
avanc_18,plano2,11,0.0454776999540627
avanc_18,plano2,12,0.044232600019313395
avanc_18,plano2,13,0.051021199964452535
avanc_18,plano2,14,0.04922520002583042
avanc_18,plano2,15,0.04865979996975511
avanc_18,plano2,16,0.04799199994886294
avanc_18,plano2,17,0.050409299961756915
avanc_18,plano2,18,0.04576660000020638
avanc_18,plano2,19,0.05168889998458326
avanc_18,plano2,20,0.04963229998247698
avanc_19,plano2,1,0.01730960002169013
avanc_19,plano2,2,0.017219499975908548
avanc_19,plano2,3,0.025772200024221092
avanc_19,plano2,4,0.017118800024036318
avanc_19,plano2,5,0.020420400018338114
avanc_19,plano2,6,0.017032100004144013
avanc_19,plano2,7,0.02440919994842261
avanc_19,plano2,8,0.016592200030572712
avanc_19,plano2,9,0.019609399954788387
avanc_19,plano2,10,0.01675710000563413
avanc_19,plano2,11,0.024608600011561066
avanc_19,plano2,12,0.01637619995744899
avanc_19,plano2,13,0.02821720001520589
avanc_19,plano2,14,0.0171703000087291
avanc_19,plano2,15,0.019938999961595982
avanc_19,plano2,16,0.01860140002099797
avanc_19,plano2,17,0.020774199976585805
avanc_19,plano2,18,0.017627099994570017
avanc_19,plano2,19,0.018789399997331202
avanc_19,plano2,20,0.01693639997392893
avanc_20,plano2,1,0.026260800019372255
avanc_20,plano2,2,0.018662599963136017
avanc_20,plano2,3,0.020371499995235354
avanc_20,plano2,4,0.018040800001472235
avanc_20,plano2,5,0.031898199988063425
avanc_20,plano2,6,0.01931850000983104
avanc_20,plano2,7,0.03046350000659004
avanc_20,plano2,8,0.01996740000322461
avanc_20,plano2,9,0.02250989997992292
avanc_20,plano2,10,0.0225442000082694
avanc_20,plano2,11,0.021967000036966056
avanc_20,plano2,12,0.022896400012541562
avanc_20,plano2,13,0.022790400020312518
avanc_20,plano2,14,0.019482099974993616
avanc_20,plano2,15,0.026589299959596246
avanc_20,plano2,16,0.01935119996778667
avanc_20,plano2,17,0.026846299995668232
avanc_20,plano2,18,0.019430399988777936
avanc_20,plano2,19,0.02969289995962754
avanc_20,plano2,20,0.020270499982871115